episode,score,epsilon,avg_loss,used_heuristic
1,693.0800000000002,0.9995,3.405425953141841,True
2,669.54,0.9990002500000001,3.119466075992069,True
3,593.6600000000001,0.9985007498750001,3.2694307529839546,True
4,355.4999999999999,0.9980014995000627,4.127599157796826,True
5,652.06,0.9975024987503127,3.0649570286585015,True
6,6.9,0.9970037475009376,0.08642864330904558,True
7,10.0,0.9965052456271871,12.435354555646578,True
8,435.6400000000001,0.9960069930043736,3.5661618460067794,True
9,3.5,0.9955089895078715,0.11003465205430984,True
10,739.22,0.9950112350131176,3.583417388534293,True
11,3.0,0.9945137293956111,0.11090915815697776,True
12,589.24,0.9940164725309134,3.0940685534146097,True
13,0.0,0.993519464294648,0.17020092904567719,True
14,1.0,0.9930227045625007,0.13666913658380508,True
15,11.5,0.9925261932102195,6.2562362651030226,True
16,616.6200000000001,0.9920299301136144,3.550739771754403,True
17,14.959999999999999,0.9915339151485576,0.0745541477553183,True
18,8.5,0.9910381481909833,0.10188507847487926,True
19,688.2200000000005,0.990542629116888,3.649537571023171,True
20,632.2,0.9900473578023296,3.4066334198954293,True
21,265.5,0.9895523341234285,4.282921798978791,True
22,682.16,0.9890575579563669,3.3521313467403737,True
23,4.0,0.9885630291773887,0.1310068436644294,True
24,709.2,0.9880687476628001,3.545660378172467,True
25,7.119999999999999,0.9875747132889687,0.09227431675581581,True
26,668.0,0.9870809259323243,3.237226847935325,True
27,636.5400000000001,0.9865873854693582,3.2058914077707446,True
28,667.9200000000001,0.9860940917766235,3.1598439843421002,True
29,8.0,0.9856010447307353,0.25300527602973344,True
30,621.3400000000004,0.98510824420837,3.2434940555633043,True
31,8.0,0.9846156900862658,0.1717408226426127,True
32,636.7600000000001,0.9841233822412228,2.6937300774180524,True
33,7.58,0.9836313205501022,0.16235306917453846,True
34,668.3800000000002,0.9831395048898272,2.9822887078965112,True
35,683.06,0.9826479351373822,2.485717060350223,True
36,8.0,0.9821566111698136,0.4466186677546878,True
37,5.5,0.9816655328642288,0.20452948180692537,True
38,3.5,0.9811747000977967,0.24626255929470062,True
39,1.5,0.9806841127477479,0.3754637905706962,True
40,4.0,0.9801937706913741,0.28006325619803235,True
41,441.56,0.9797036738060285,2.278915106845204,True
42,704.84,0.9792138219691255,2.235980652223803,True
43,608.9800000000005,0.978724215058141,2.477067874291116,True
44,4.0,0.978234852950612,0.4118099494080525,True
45,432.96000000000004,0.9777457355241367,2.1665047222082543,True
46,681.2800000000001,0.9772568626563747,2.138089399979614,True
47,677.1400000000003,0.9767682342250465,2.153257532415159,True
48,8.0,0.976279850107934,0.8879066844911951,True
49,4.08,0.9757917101828801,0.6113988403618956,True
50,582.96,0.9753038143277888,2.269616005563135,True
51,10.620000000000001,0.974816162420625,0.6866044512246915,True
52,4.1,0.9743287543394147,0.2485079011627628,True
53,692.7799999999997,0.973841589962245,2.074349288724469,True
54,256.76000000000005,0.973354669167264,1.7995350018517067,True
55,4.5,0.9728679918326804,2.168568868578101,True
56,692.1800000000001,0.972381557836764,1.9907220442305842,True
57,415.73999999999995,0.9718953670578457,1.702929638710415,True
58,639.3000000000003,0.9714094193743169,1.7818762469695295,True
59,3.0,0.9709237146646298,4.916633303380674,True
60,599.9200000000001,0.9704382528072976,1.5596904675439345,True
61,8.0,0.9699530336808939,1.3468623227018055,True
62,5.0,0.9694680571640535,1.446189267842923,True
63,3.5,0.9689833231354715,0.20165325135458262,True
64,617.52,0.9684988314739038,1.6877546470367344,True
65,6.5,0.9680145820581669,0.9334777541807853,True
66,3.5,0.9675305747671379,0.8456582995131612,True
67,590.48,0.9670468094797544,1.5456547868479642,True
68,638.2199999999999,0.9665632860750146,1.6510211020708045,True
69,616.8600000000001,0.9660800044319772,1.5748168564185423,True
70,8.059999999999999,0.9655969644297613,3.293643790414717,True
71,0.0,0.9651141659475465,12.20105525602897,True
72,7.0,0.9646316088645728,0.25450730803747906,True
73,606.6599999999997,0.9641492930601405,1.4100026297675248,True
74,598.0,0.9636672184136105,1.5683422422728983,True
75,239.64000000000001,0.9631853848044037,1.9765693189344427,True
76,631.8999999999999,0.9627037921120016,1.9715256622909116,True
77,635.4799999999999,0.9622224402159457,1.627353827576305,True
78,677.1399999999999,0.9617413289958378,1.804873478324978,True
79,279.48,0.9612604583313399,1.4639129181005623,True
80,0.0,0.9607798281021742,1.595872065673272,True
81,13.5,0.9602994381881231,0.8838533946080134,True
82,0.0,0.9598192884690291,0.1339623232682546,True
83,8.0,0.9593393788247946,0.19096249503720747,True
84,2.5,0.9588597091353822,0.9515364542603493,True
85,565.64,0.9583802792808146,2.019506772426928,True
86,5.0,0.9579010891411742,3.1043232028515866,True
87,355.31999999999994,0.9574221385966036,1.909225956048789,True
88,8.0,0.9569434275273054,1.6382546027276763,True
89,3.0,0.9564649558135419,0.4687014331834184,True
90,651.54,0.9559867233356352,1.7675473275886078,True
91,3.719999999999999,0.9555087299739674,2.4709647261906165,True
92,495.56,0.9550309756089804,1.833435022323829,True
93,631.6800000000001,0.954553460121176,1.7209085183491604,True
94,625.5400000000001,0.9540761833911156,1.9396501716185295,True
95,4.0,0.95359914529942,1.545934950657697,True
96,0.0,0.9531223457267703,7.839327674359083,True
97,676.24,0.952645784553907,1.7182336240942115,True
98,497.7199999999998,0.9521694616616301,2.126790422716434,True
99,648.6200000000002,0.9516933769307994,1.9037628908556394,True
100,6.0,0.951217530242334,2.6002931931987403,True
101,287.38,0.9507419214772129,2.0941930446010604,True
102,465.86,0.9502665505164744,1.7578796561476426,True
103,3.0,0.9497914172412162,1.96165190011541,True
104,200.83999999999997,0.9493165215325956,1.5067640863634952,True
105,619.6000000000001,0.9488418632718294,1.4504851113446624,True
106,25.619999999999997,0.9483674423401935,1.813497190826456,True
107,11.5,0.9478932586190235,4.833810770687705,True
108,617.1400000000001,0.9474193119897141,1.6297331453294694,True
109,1.0,0.9469456023337193,2.761886244267225,True
110,3.58,0.9464721295325524,0.9121308987960219,True
111,0.5,0.9459988934677862,2.6625788272358477,True
112,4.5,0.9455258940210524,0.3812094819343959,True
113,533.94,0.9450531310740419,1.7661980521548388,True
114,0.0,0.9445806045085049,7.3722174391150475,True
115,17.5,0.9441083142062507,1.9976021280081113,True
116,1.5,0.9436362600491477,0.43822865436474484,True
117,542.8,0.9431644419191232,1.8250940991221332,True
118,595.06,0.9426928596981636,1.582283881646207,True
119,542.7600000000002,0.9422215132683146,1.6854464045817255,True
120,10.48,0.9417504025116805,0.33313342477361274,True
121,516.5799999999999,0.9412795273104247,1.5674406688543434,True
122,5.0,0.9408088875467696,0.4257955234550956,True
123,585.98,0.9403384831029963,1.4322865185712015,True
124,11.5,0.9398683138614449,9.572634672513232,True
125,7.5,0.9393983797045142,0.41419917984522825,True
126,174.76,0.938928680514662,2.280877628501912,True
127,5.0,0.9384592161744048,0.7191302905826328,True
128,582.3800000000003,0.9379899865663176,1.409017720108883,True
129,471.4399999999999,0.9375209915730345,1.6638334810922366,True
130,8.0,0.937052231077248,0.3127003124620962,True
131,0.0,0.9365837049617094,3.2699117163817086,True
132,613.24,0.9361154131092286,1.5079798034139467,True
133,0.0,0.9356473554026741,10.255930518110594,True
134,596.8400000000003,0.9351795317249728,1.5014094852920596,True
135,0.0,0.9347119419591103,10.70204687731651,True
136,2.62,0.9342445859881309,0.893174603022635,True
137,661.3399999999998,0.9337774636951368,1.7450661515623476,True
138,445.92,0.9333105749632893,1.5350802581367182,True
139,5.0,0.9328439196758077,0.9323024365406197,True
140,0.0,0.9323774977159699,6.6832308669885,True
141,9.5,0.9319113089671119,0.3185159848336215,True
142,641.0999999999999,0.9314453533126285,1.785883915797144,True
143,24.5,0.9309796306359722,2.000301145189951,True
144,610.5800000000002,0.9305141408206543,1.5989241868098805,True
145,0.0,0.9300488837502441,9.731949029956013,True
146,572.5799999999999,0.9295838593083691,1.304121102893445,True
147,10.0,0.929119067378715,0.8938977589556167,True
148,17.5,0.9286545078450257,1.2351473601948884,True
149,5.0,0.9281901805911033,0.44681305980059105,True
150,0.0,0.9277260855008077,2.8280835499366126,True
151,1.5,0.9272622224580573,0.696590675008944,True
152,1.0,0.9267985913468284,0.5044342163950205,True
153,3.5,0.926335192051155,0.2603374215075746,True
154,564.6799999999997,0.9258720244551295,1.3119928394994766,True
155,595.2799999999999,0.925409088442902,1.3988411416224313,True
156,8.68,0.9249463838986807,0.39329422995623725,True
157,15.299999999999997,0.9244839107067314,1.408460208283941,True
158,429.91999999999996,0.9240216687513781,1.878189749644353,True
159,5.0,0.9235596579170025,0.580991886735249,True
160,576.16,0.923097878088044,1.3880431084444353,True
161,592.6599999999997,0.9226363291490001,1.5692178472556615,True
162,15.219999999999999,0.9221750109844257,0.6300991940499645,True
163,0.0,0.9217139234789336,8.011602848768234,True
164,562.92,0.9212530665171942,1.4463299672640764,True
165,600.0999999999999,0.9207924399839357,1.5874837370854245,True
166,595.84,0.9203320437639437,1.7105858473281124,True
167,510.55999999999995,0.9198718777420618,2.104127326951672,True
168,3.0,0.9194119418031909,2.8927996185892777,True
169,0.0,0.9189522358322894,2.4767742859961195,True
170,581.7199999999999,0.9184927597143733,1.4542899268910456,True
171,310.98,0.9180335133345161,1.6885893487343138,True
172,540.64,0.917574496577849,1.704722232661237,True
173,3.0,0.9171157093295601,2.2010534091128244,True
174,579.9199999999998,0.9166571514748953,1.5277438469217586,True
175,591.0799999999999,0.916198822899158,1.6066381960704794,True
176,571.76,0.9157407234877085,1.3974958528039496,True
177,494.01999999999987,0.9152828531259647,1.4704673017060266,True
178,269.1600000000001,0.9148252116994018,1.6040639700793842,True
179,589.9799999999997,0.9143677990935521,1.3229950375740718,True
180,559.6,0.9139106151940054,1.338310221617528,True
181,385.7199999999999,0.9134536598864085,1.5941149625504603,True
182,2.0,0.9129969330564653,1.7067646655653204,True
183,554.1599999999997,0.9125404345899372,1.2546458759799757,True
184,7.5,0.9120841643726423,0.5485379516905292,True
185,524.0600000000004,0.911628122290456,1.1684659000028712,True
186,8.18,0.9111723082293108,0.5665827963106991,True
187,630.0400000000001,0.9107167220751963,1.6268488187742882,True
188,7.619999999999999,0.9102613637141588,1.227007457838309,True
189,549.9000000000001,0.9098062330323018,1.3577564465819683,True
190,5.0,0.9093513299157857,1.0626793194275637,True
191,9.059999999999999,0.9088966542508279,0.5512457967905159,True
192,516.3400000000001,0.9084422059237025,1.2135732493665101,True
193,1.5,0.9079879848207407,2.2010489143431187,True
194,598.3,0.9075339908283304,1.4803650272529816,True
195,337.49999999999994,0.9070802238329163,1.728113339569138,True
196,467.79999999999995,0.9066266837209999,1.0761560108485377,True
197,617.5,0.9061733703791394,1.6616247068551873,True
198,576.6800000000001,0.9057202836939499,1.5398115859901196,True
199,430.21999999999986,0.9052674235521029,1.5340126607036166,True
200,587.74,0.9048147898403269,1.6124676698352893,True
201,447.28,0.9043623824454068,1.7537619669324411,False
202,0.0,0.9039102012541841,4.567553583532572,False
203,545.1200000000001,0.9034582461535571,1.3349086555294811,False
204,1.5,0.9030065170304803,5.317653862138589,False
205,2.5,0.9025550137719651,0.512059778906405,False
206,362.2200000000001,0.9021037362650792,1.9329170432976117,False
207,26.5,0.9016526843969468,2.986395280895522,False
208,551.6600000000001,0.9012018580547484,1.432528055871494,False
209,17.94,0.900751257125721,0.6678216116732594,False
210,541.72,0.9003008814971583,1.341906774573816,False
211,562.0400000000002,0.8998507310564098,1.4218724687448219,False
212,3.5,0.8994008056908817,2.2527523347176612,False
213,6.0,0.8989511052880362,0.30990507105986276,False
214,5.5,0.8985016297353923,1.461144698024977,False
215,5.5,0.8980523789205246,0.2465897835832688,False
216,534.36,0.8976033527310644,1.1931726422501567,False
217,0.0,0.8971545510546989,10.133197779456774,False
218,530.28,0.8967059737791716,1.3380397625691407,False
219,6.5,0.8962576207922821,4.776147230993956,False
220,562.4000000000001,0.895809491981886,1.4591583879772092,False
221,9.0,0.8953615872358951,1.357646957926807,False
222,23.679999999999996,0.8949139064422772,0.4336477036830812,False
223,521.3200000000004,0.8944664494890561,1.3023935906777815,False
224,0.0,0.8940192162643116,16.036256421978276,False
225,571.2,0.8935722066561794,1.4418872001239857,False
226,0.0,0.8931254205528514,2.7910671460528604,False
227,568.5400000000002,0.8926788578425751,1.561355653240235,False
228,599.52,0.8922325184136538,1.5990267671770502,False
229,4.06,0.891786402154447,1.5598151279458154,False
230,0.5,0.8913405089533699,3.9402720741927624,False
231,597.78,0.8908948386988933,1.7833272041021428,False
232,545.5999999999999,0.8904493912795439,1.27464084136032,False
233,3.5,0.8900041665839042,5.054512092395453,False
234,547.3800000000002,0.8895591645006123,1.5434720353345563,False
235,4.0,0.889114384918362,0.6946188952265815,False
236,364.96,0.8886698277259029,1.5242998037114992,False
237,0.0,0.88822549281204,9.613485246896744,False
238,547.7599999999999,0.887781380065634,1.293742840056434,False
239,537.32,0.8873374893756012,1.4408816657169248,False
240,505.35999999999996,0.8868938206309135,1.192133752356407,False
241,460.5199999999999,0.8864503737205981,1.4351283804376298,False
242,523.2799999999997,0.8860071485337379,1.1518616204089933,False
243,577.6,0.885564144959471,1.473895885367375,False
244,3.0,0.8851213628869913,2.9187479802478467,False
245,20.0,0.8846788022055478,0.49300078521101504,False
246,544.7999999999997,0.8842364628044451,1.270731987511662,False
247,19.0,0.883794344573043,1.9595887764257245,False
248,12.06,0.8833524474007565,3.3355280544619887,False
249,522.9399999999998,0.8829107711770562,1.1520571329371838,False
250,1.5,0.8824693157914677,1.093266548588872,False
251,530.5799999999999,0.882028081133572,1.4411376496945478,False
252,3.0,0.8815870670930053,1.7766191818433679,False
253,0.0,0.8811462735594588,7.014153078198433,False
254,478.47999999999996,0.8807057004226791,1.4594368899571526,False
255,2.0,0.8802653475724679,1.988261376108442,False
256,522.9000000000001,0.8798252148986817,1.2865880867541848,False
257,166.63999999999996,0.8793853022912325,1.6990828516194596,False
258,491.3799999999999,0.8789456096400869,1.2581458170244835,False
259,524.3800000000001,0.8785061368352669,1.3292651396289474,False
260,509.63999999999993,0.8780668837668493,1.4482041452080279,False
261,488.61999999999983,0.8776278503249659,1.1798786050268764,False
262,531.98,0.8771890363998035,1.3501428232509733,False
263,16.08,0.8767504418816037,0.8633313819006858,False
264,9.0,0.876312066660663,1.2515128184680915,False
265,5.5,0.8758739106273327,0.5317488070598172,False
266,10.940000000000001,0.8754359736720191,0.6796286557478847,False
267,1.0,0.8749982556851831,0.22803420638665556,False
268,510.63999999999993,0.8745607565573406,1.239738803300394,False
269,16.740000000000002,0.8741234761790619,1.5613401414113468,False
270,1.5,0.8736864144409725,0.9059434495866299,False
271,351.19999999999993,0.873249571233752,1.48718053846945,False
272,506.67999999999995,0.8728129464481352,1.224407190108729,False
273,377.9200000000001,0.8723765399749112,1.1147275651147774,False
274,493.34,0.8719403517049238,1.2407231468113333,False
275,9.5,0.8715043815290714,0.2980262058289637,False
276,567.0800000000002,0.8710686293383069,1.6388851922380194,False
277,527.4799999999999,0.8706330950236377,1.5525203519473072,False
278,564.4200000000003,0.870197778476126,1.6527333372560002,False
279,483.71999999999997,0.869762679586888,1.1529933812848854,False
280,9.0,0.8693277982470946,0.9649697151256814,False
281,543.3000000000001,0.8688931343479711,1.5084341943591366,False
282,532.0799999999999,0.8684586877807972,1.6703785841586334,False
283,4.5,0.8680244584369068,1.4318745492491871,False
284,504.5800000000001,0.8675904462076884,1.3769868368536522,False
285,491.59999999999985,0.8671566509845846,1.1277388757859104,False
286,341.2199999999999,0.8667230726590923,1.4289695946757421,False
287,527.06,0.8662897111227629,1.1192874813470826,False
288,479.92,0.8658565662672015,1.1997130824164044,False
289,7.219999999999999,0.865423637984068,0.4026664644183448,False
290,561.5799999999999,0.864990926165076,1.606628559466649,False
291,21.0,0.8645584307019936,2.865381935900077,False
292,5.119999999999999,0.8641261514866426,0.60000240119795,False
293,503.0999999999999,0.8636940884108993,1.354113576576512,False
294,1.5,0.8632622413666939,3.7380477661887803,False
295,539.6399999999999,0.8628306102460106,1.5397017497579992,False
296,66.48,0.8623991949408877,1.7426979921169972,False
297,7.0,0.8619679953434173,1.424343624165939,False
298,4.5,0.8615370113457457,0.3158397699492828,False
299,2.5,0.8611062428400729,0.21732707374030724,False
300,4.64,0.8606756897186528,1.9819593941127616,False
301,411.15999999999985,0.8602453518737936,1.3406615475707095,False
302,491.21999999999986,0.8598152291978567,1.3149143797843568,False
303,2.5,0.8593853215832578,2.5596842258237302,False
304,450.79999999999995,0.8589556289224661,1.0033333472671115,False
305,553.3599999999999,0.8585261511080049,1.4748214297253384,False
306,6.5,0.858096888032451,1.0447409969638102,False
307,4.219999999999999,0.8576678395884348,0.6995497804257736,False
308,458.7599999999998,0.8572390056686406,1.4598225872383108,False
309,13.7,0.8568103861658064,0.2877101076723662,False
310,9.64,0.8563819809727236,0.5506050801389696,False
311,11.5,0.8559537899822373,0.20612717556426874,False
312,478.52,0.8555258130872462,1.4370320037896636,False
313,1.5,0.8550980501807026,0.2791993487626314,False
314,515.0999999999999,0.8546705011556123,1.4435197170779488,False
315,3.0,0.8542431659050345,2.4634966511900225,False
316,0.0,0.853816044322082,9.727705428997675,False
317,7.18,0.8533891362999211,0.6471871264764463,False
318,6.0,0.8529624417317712,0.3460807874777402,False
319,525.94,0.8525359605109053,1.5682280235820365,False
320,10.0,0.8521096925306499,18.008267005284626,False
321,8.5,0.8516836376843847,0.1968094498730352,False
322,477.86,0.8512577958655425,1.181634054692955,False
323,4.5,0.8508321669676098,0.7777192921300108,False
324,0.0,0.850406750884126,1.9777314116557438,False
325,528.1,0.8499815475086839,1.6595371263649727,False
326,528.9399999999999,0.8495565567349297,1.7429344003842748,False
327,524.0799999999999,0.8491317784565623,1.328241760092059,False
328,478.45999999999987,0.8487072125673341,1.389968063754633,False
329,13.379999999999997,0.8482828589610505,0.26227539371393505,False
330,461.02000000000004,0.84785871753157,1.1580215970243857,False
331,479.43999999999977,0.8474347881728043,1.455751353427827,False
332,460.0200000000001,0.847011070778718,1.229047283261985,False
333,7.0,0.8465875652433287,1.2702881740406156,False
334,474.29999999999995,0.846164271460707,1.322897321470587,False
335,10.62,0.8457411893249768,0.22090764432388824,False
336,0.0,0.8453183187303144,3.323118008673191,False
337,8.12,0.8448956595709493,0.3514651242211195,False
338,424.9599999999999,0.8444732117411639,1.4317785876077356,False
339,278.19999999999993,0.8440509751352934,1.44007529637374,False
340,481.0199999999999,0.8436289496477257,1.3953087920460119,False
341,455.6,0.8432071351729019,1.2371669145668178,False
342,501.65999999999997,0.8427855316053156,1.5003681592618032,False
343,1.5,0.8423641388395129,8.12365286766241,False
344,8.0,0.8419429567700932,0.17746319878568484,False
345,527.3599999999999,0.8415219852917082,1.6854266800748026,False
346,528.46,0.8411012242990624,1.564837047914758,False
347,468.11999999999995,0.8406806736869129,1.3006397190424266,False
348,472.72000000000014,0.8402603333500694,1.8409447425382608,False
349,467.89999999999986,0.8398402031833945,1.3234539996357109,False
350,476.0400000000002,0.8394202830818028,1.1449055331325748,False
351,1.0,0.839000572940262,2.6804736267775295,False
352,1.0,0.8385810726537919,10.93207869529724,False
353,13.06,0.8381617821174651,0.6148451591608591,False
354,2.0,0.8377427012264064,1.1116968642277893,False
355,438.47999999999996,0.8373238298757932,1.2548111853575838,False
356,406.3399999999999,0.8369051679608553,1.0923957961471624,False
357,10.0,0.8364867153768749,0.5067878918438826,False
358,426.0399999999999,0.8360684720191865,1.070721496104313,False
359,464.6,0.835650437783177,1.4674643276849835,False
360,7.5,0.8352326125642855,1.2488357113519062,False
361,19.0,0.8348149962580034,0.543637074042289,False
362,507.84000000000015,0.8343975887598745,1.5298103808841108,False
363,0.0,0.8339803899654946,4.947709966775922,False
364,8.0,0.833563399770512,1.5806063722120598,False
365,475.5200000000001,0.8331466180706267,1.3015137493094957,False
366,0.0,0.8327300447615915,0.3364252330114444,False
367,2.0,0.8323136797392108,0.1901791446642684,False
368,7.0,0.8318975228993413,0.3636667508056716,False
369,474.84000000000003,0.8314815741378917,1.4987712828612207,False
370,5.0,0.8310658333508228,0.4719493798016069,False
371,442.32,0.8306503004341474,1.3464454058441608,False
372,7.0,0.8302349752839304,0.24461364125668564,False
373,8.64,0.8298198577962885,0.27583941942558643,False
374,434.62000000000006,0.8294049478673904,1.0262367432470683,False
375,9.36,0.8289902453934568,0.7401683680713177,False
376,2.0,0.8285757502707601,0.4347865395247936,False
377,2.5,0.8281614623956248,0.6009815589059144,False
378,481.5399999999999,0.8277473816644271,1.6133880967613776,False
379,4.5,0.827333507973595,0.7428245374370211,False
380,459.56,0.8269198412196082,1.2871817852966485,False
381,6.5,0.8265063812989984,1.062283514533192,False
382,5.14,0.826093128108349,0.42212360607033284,False
383,468.56000000000006,0.8256800815442948,1.34337889762142,False
384,6.0,0.8252672415035227,1.9620020441090067,False
385,1.0,0.824854607882771,4.8574744999408725,False
386,6.0,0.8244421805788297,0.33076793818424144,False
387,1.0,0.8240299594885403,0.26887635998427867,False
388,0.0,0.8236179445087961,0.006462152433717468,False
389,1.0,0.8232061355365418,0.19608374160161474,False
390,451.36000000000007,0.8227945324687735,1.3785730579891449,False
391,0.0,0.8223831352025393,1.440373996893565,False
392,5.5,0.821971943634938,0.7846616187265941,False
393,8.5,0.8215609576631205,0.2629255678970367,False
394,14.700000000000001,0.8211501771842891,0.39386760985427016,False
395,3.0,0.820739602095697,0.49086961274345714,False
396,406.8999999999998,0.8203292322946492,1.2653475042555165,False
397,465.05999999999966,0.8199190676785019,1.3838131444680917,False
398,2.0,0.8195091081446627,2.688446193634133,False
399,2.0,0.8190993535905904,2.2834338642538308,False
400,478.7599999999998,0.8186898039137951,1.4892818772677736,False
401,3.0,0.8182804590118382,1.1746536865830421,False
402,17.28,0.8178713187823323,0.19577443037462672,False
